id,title,rating,review_text,location,hotel
270,Caro para su calidad,3,"Ubicación excelente de este B&B. En pleno barrio del Albaicin, con unas espectaculares vistas a la Alhambra desde la terraza en la azotea del edificio de tres plantas. La habitación disfrutada limpia, tranquila pero sin terraza. Algo importante para todos los viajeros y que no se publica en el establecimiento: dejad el coche en un parking del centro y subid en taxi con las maletas. No se puede ni circular ni aparcar por el Albaycin. Y hay que avisarlo, no con un mail la víspera que no pude leer. Debería de exponerse con mucha más claridad para evitar enfados. El desayuno correcto y la atención recibida amable. Establecimiento caro para la calidad ofecida pero es cierto que su ubicación es excelente. Disfrutad Granada. Es apasionante.   ",Granada_Province_of_Granada_Andalucia,Rosa_de_Comares
271,Mucho calor,3,"La pensión limpia, trabquila, buen trato y sin nada a destacar. El único problema el calor, el ventilador solo movia el aire caliente. Un poco de aire acondicionado favoreceria mucho la pensión, sobretodo por culpa de las pequeñas ventanas que no favorecen la ventilación. Lugar para hacer noche, dormir e irse.",Almeria_Province_of_Almeria_Andalucia,Pension_Americano
272,"Buen lugar y sitio acojedor, peeeero....",3,"El lugar en sí esta genial, limpio, cuidado, ordenado y tranquilo. Pero el servicio desde nuestra experiencia fue regular... Llegamos a las 8 de la tarde (hora en la que dijimos que llegariamos, cuando hicimos la reserva un dia antes) y nos encontramos con la verja cerrada, llamamos al porterillo pero alli nadie contestaba, llame al movil de contacto: sin respuesta, igual llamé al fijo: tambien sin respuesta y asi durante mas de 20 min. Pasada media hora en una de mis llamadas de telefono responde, que llega en unos 5-10 min, me preguntó si habia hecho reserva y cuando la habia hecho y que no le habian dicho nada... Es decir que no estaba alli porque no sabia que entraba nadie, ni que habia reservado. Al llegar fue muy amable pero ni se disculpó ni nada... Por lo demas todo bien.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Villa_Alicia_Guest_House
273,No es un hotel de 4 estrellas,3,"No es un hotel de 4 estrellas,le pongo tres ,olía mal,cuarto de baño con muy poca luz,colchón pésimo. Buena ubicación. Preguntar cómo funciona el aire acondicionado,no informaron ,pensaba que  no funcionaba bien.",Granada_Province_of_Granada_Andalucia,Melia_Granada
274,Hotel de paso,3,"Hotel de paso con parking público de pago, habitacion normal con almohadas bajas, piscina muy chula con agua salada espectacular, hotel de dimensiones grandes, se puede ir al centro de granada dando un paseo. En general bien.",Granada_Province_of_Granada_Andalucia,Abades_Nevada_Palace
275,Barato y cerca del aeropuerto.,3,Necesitábamos un lugar cerca del aeropuerto. La comida y la bebida era buena y muy barato. El director era amable y la camarera. La habitación era básica y oscura. Las camas eran rattlely. Muy práctico para el aeropuerto. Barato y alegre.,Almeria_Province_of_Almeria_Andalucia,Hotel_Los_Arcos
276,Pichi picha,3,"Para 90 euros que nos costó las 2 noches de hotel está bien.  Es un hotel justo a la entrada del pueblo de mojacar, las habitaciones todas tienen balcón, un baño decente y las camas bueno...  Un colchón algo duro y un almohadón algo blando. El personal muy amable y los desayunos no están del todo mal, con lo que entra en el precio te ponen un café con leche, un vaso de zumo de naranja ( de brick)  y una tostada bastante grande.  La piscina es como el hotel, pequeña, lo que pasa esque mi pareja y yo pensamos que aquí viene gente a bañarse que no es del hotel pero bueno en sí está bastante bien.  También tiene parking, bastante amplio pero sin ninguna sombra.",Almeria_Province_of_Almeria_Andalucia,Hotel_Simon
277,Hotel básico.,3,"Se trata de un hotel básico, para asearse y descansar que se encuentra a unos 13 minutos andando del centro de Córdoba (un paseo con bonitas vistas). Habitación, sábanas y toallas limpias. Colchón cómodo. Personal correcto. Desayuno bueno y barato. Con respecto al ruido, pues efectivamente se trata de un edificio antiguo y se escuchan las habitaciones colindantes pero no más de lo que se puede escuchar en cualquier otro hotel u hostal de este tipo. Nada que unos tapones para los oídos no puedan solucionar. Aunque en mi caso, por la noche no se oían ruidos. La ducha era algo estrecha. Pude ver que en otras habitaciones eran más grandes (a tener en cuenta a la hora de reservar).",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Mariano
278,Bueno para ser dos estrellas,3,"Cómodo y muy limpio. En el precio está incluido el desayuno. También correcto para el precio que tiene. La cena en el restaurante, muy buena. Se puede aparcar gratuitamente muy bien.  Tamaño de la habitación muy bien. Lo que pediría es una banqueta para poner la maleta. El armario de cuatro puertas, permite poner una maleta dentro sobre una cajonera, pero no es del todo cómodo. Tiene espacio para poner un estante donde colocar una maleta. En el baño hay espacio. Tiene un gran lavabo. Para mi gusto, podría haber sido más pequeño y en cambio haber puesto un trozo de mármol para poner los neceseres. Tiene un pequeño estante de Cristal sobre el lavabo, que no es suficiente. Es un hotel al que podría volver. El personal muy atento.",Cabo_de_Gata_Almeria_Province_of_Almeria_Andalucia,Hotel_Blanca_Brisa_Cabo_de_Gata
279,Normalito,3,"Hotel muy básico. Personal amable. Habitación pequeña, antigua pero muy limpia. No tiene secador y ponen poco gel/champú, un único sobre para ambas cosas. La conexión wifi a veces va lenta. Ubicación cercana a la estación de Renfe. ",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Riviera
280,Un 4 estrella que casi son 3,3,El hotel está muy bien ubicado y el personal es muy amable. Lamentablemente las habitaciones son muy oscuras y ruidosas lo que las hace poco apropiadas para trabajar o descansar tranquilamente. El desayuno esta por debajo de lo que se espera de un 4 estrellas.  Francamente no creo que vuelva a elegir este hotel si vuelvo a Almería centro.,Almeria_Province_of_Almeria_Andalucia,AC_Hotel_Almeria
281,hotel correcto pero ruidoso,3,"El hotel es correcto y esta situado cerca de la zona monumental. El precio de 80€ la noche sin desayuno es un tanto elevado, más aun habiendo reservado varias habitaciones con mucha antelación. Las paredes son muy delgadas, se oye absolutamente todo de otras habitaciones y del pasillo.",Seville_Province_of_Seville_Andalucia,Hotel_Madrid_de_Sevilla
282,3 giorni Siviglia,3,"Appartamento carino, mobili moderni e solarium piacevole. Peccato le pulizie che in 3 notti hanno solo rifatto il letto e pulito 1 volta. Asciugamani cambiati 1 volta e di 4 solo 3. Carini e disponibili il personale della reception e la signora delle colazioni.",Seville_Province_of_Seville_Andalucia,Patio_de_la_Cartuja
283,Excelente en casi todo!,3,"Todo era perfecto, ubicación, precio, medidas Covid, calidades… pero en sevilla a 40 grados a la sombra tendría que estar regulado tener un minibar en l habitación y más un día festivo que estaba todo cerrado. Había máquinas en el hotel pero cada vez q querías algo tenías que vestirte y bajar al hall. ",Seville_Province_of_Seville_Andalucia,Hotel_Alcazar
284,Mayo en SEVILLA,3,"Sitio precioso,es la tercera vez que lo elegimos.Esta vez tengo que comentar que no nos ha dejado tan buen sabor de boca. En el dormitorio, colchón hundido. En el baño, el lavabo atascado. En el desayuno de cortesía, podrían prestar más atención al lavado de la vajilla. Ubicación perfecta. Un saludo.",Seville_Province_of_Seville_Andalucia,Hostal_Callejon_Del_Agua
285,Buen precio pero calidad justa,3,"Tiene parking gratuito, y está junto un Burguer King. Muy buen precio, habitación confortable, pero desayuno muy justo.  Está  las afueras de la cuidad, a unos 20 minutos en coche del centro. Fácil acceso pero alejado de todo.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Posadas_de_Espana_Malaga
286,Algo decepcionante,3,"Nos alojamos en los apartamentos leo solo adultos, el olor del cuarto de baño era insoportable, no era cuestión de limpieza era olor a cañerías.el sofá cama deja bastante que desear está bastante deteriorado muy incómoda nuestra estancia.la puerta de entrada arrastraba con lo cual costaba mucho trabajo abrir y cerrar la puerta. Por otro lado he de decir que el trabajo de las limpiadoras era magnífico dejaban la habitación perfectamente. El personal encantador. Las zonas comunes muy cuidadas y cumpliendo todas las normas de seguridad. Piscina y jacuzzi así como jardines y tumbonas muy bien.",Punta_Umbria_Province_of_Huelva_Andalucia,Leo_Punta_Umbria
287,Pasarela a lo mediocre,3,"Empezaré diciendo que lo mejor que tiene el hotel es su ubicación. A tiro de piedra de la Plaza España y del mismo centro de Sevilla. Un histórico hotel que está remodelando sus habitaciones (me tocó padecer las obras de la habitación de delante), dejándolas minimalistas, funcionales, pero sin encanto. Armarios abiertos sin puertas, sin luz de mesilla de noche que encender por si has de buscar algo (tienes que abrir la luz del techo molestando a tu pareja), con las paredes tan finas q oyes al vecino ... El personal correcto, la decoración del hotel sencilla, clasicona (demasiado), ... pero todo bien cuidado. Lo peor para mi, el desayuno. Variedad escasa, bollería totalmente industrial, embutidos 4 (literalmente), zumos de máquina de polvos, de esos que no tienen gusto a nada que…",Seville_Province_of_Seville_Andalucia,Pasarela_Hotel
288,Económico,3,"Calidad precio servicio está bien, un hostal económico con los servicios básicos, habitación pequeña baño privado, el personal de recepción amables, nos  ayudaron mucho con las recomendaciones y sugerencias para visitar lo mejor de este alojamiento sin duda es la ubicación.",Cordoba_Province_of_Cordoba_Andalucia,Hostal_Funky_By_Arc_House
289,Buen hotel,3,"El personal del hotel muy amable y eficiente. El diseño de la habitación me ha gustado aunque algo pequeña. El chiringuito en la azotea está muy bien aunque los precios de las consumiciones un tanto elevados. Las hamacas de la piscina necesitan renovación, la mayoría están rotas. El desayuno se podría mejorar añadiendo más variedad sobre todo de platos calientes. En la app del hotel indicaban que se podía solicitar envío del desayuno a la habitación y no era así. Al menos en una de las zonas del comedor había gran cantidad de hormigas. No había mucha gente en el hotel cuando yo he estado, necesitaba quedarme dos horas más el día de mi salida y únicamente me permitieron quedarme una hora sin coste adicional, y dado que había suficiente disponibilidad de habitaciones, no me…",Seville_Province_of_Seville_Andalucia,NH_Sevilla_Plaza_de_Armas
290,"Ok, solo per una notte",3,Hotel lontano dal centro di Malaga (circa 20 minuti d'auto) ma comodo se si arriva la sera perché vicino all'uscita dell'autostrada. Essenziale hotel con camere spaziose e colazione non molto varia sia per il dolce che per il salato. Dotato di parcheggio gratuito. Per una notte può andar bene.,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Posadas_de_Espana_Malaga
291,Algunos buenos algunos malos,3,"Pros: el hostal es limpio, agradable y seguro. Proporcionan un armario para sus pertenencias y una nevera comunitaria para almacenar comida y bebida. WiFi es bueno  Contras: el vecindario no es tan agradable. Tienes que presionar el botón de la ducha cada 10 segundos y solo hay 2 duchas para mujeres. El albergue acepta familias, así que durante mi estancia había niños ruidosos a todas horas. Otros invitados también fueron desconsiderados: encender las luces y conversar en voz alta hasta altas horas de la noche. Por último - sin atmósfera",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Top_Hostel
292,Hostal confortable,3,"Es un alojamiento bastante económico.  Típico alojamiento con patio Andaluz , las instalaciones están bien y es bastante confortable. No hemos tenido problemas respecto a ruido.  Nuestra habitación no era muy luminosa puesto que daba a una cara de la zona del ascensor y no entraba luz y tampoco aire por lo que teníamos que estar con el aire siempre puesto.   Hubo algunos detalles que deberían controlar , como el hecho de que la habitación cada ve que la limpiaban olía a tabaco y no queda muy correcto.  Esta en buena zona del pueblo con aparcamiento en frente.   ",an_Juan_del_Puerto_Province_of_Huelva_Andalucia,Hostal_Toscano
293,Visitando Granada,3,"En positivo la buena situación, la tranquilidad, el espacio en la habitación y la espectacular terraza en la tercera planta. Como cosas negativas subir tres plantas sin ascensor, Hostal antiguo, y la humedad al menos en nuestra habitación.",Granada_Province_of_Granada_Andalucia,Pension_Landazuri
294,NO CUMPLIO EXPECTATIVA,3,"Hotel de cuatro estrellas, que no cumplió expectativa debido, sobre todo, a la falta de mantenimiento de las instalaciones y la excesiva sencillez de sus habitaciones para su categoría.  En la piscina existían pulgas que nos contagiaron. Lo comentamos y lavaron la ropa sin cargo. En el comedor de desayuno las mesas tenían restos de migas y marcas de vasos al sentarnos. El personal amable en general.",Huelva_Province_of_Huelva_Andalucia,Hacienda_Montija
295,Céntrico,3,"Lo mejor del hotel es su cercanía al centro, está muy limpio todo y buen cuidado pero por la noche se escuchaba si otro huésped estaba tirando de la cadena o abriendo el grifo. La cama tampoco ha sido muy cómoda por lo que nos hemos desvelado 20 veces entre una vosa y otra... la verdad que no volveremos a repetir ya que no hemos descansado lo suficiente. Por otro lado, esto no quita que los dueños muy amables y el desayuno muy bueno.",Cordoba_Province_of_Cordoba_Andalucia,La_Posada_del_Molino
296,Tranquilidad y bonito entorno,3,"Estuvimos en este hotel para pasar la noche y la verdad es que nos resultó muy cómodo y agradable. Las habitaciones eran muy amplias y la nuestra tenía una terraza con vistas al Rio Tinto. Buenas camas y en el baño todo lo necesario para el aseo personal.  Por la mañana el desayuno, que viene incluido, no es tan variado pero es aceptable. Nos encantó el entorno pues está entre unos pinares y el clima es muy fresco. Todo es muy silencioso y el personal muy atento y pendiente de que tengas una estancia agradable. Esta muy cercano al puerto de donde salen los ferris a Canarias por eso lo elegimos.",Palos_de_la_Frontera_Province_of_Huelva_Andalucia,Hotel_Santa_Maria
297,11€ diarios por mi perrita,3,"No gustaron bte los apartamentos, cama y almohadas cómodas, piscina, terraza, muy cerquita de la playa. Comento lo que no nos gustò. 1. Nos pareciò abusivo pagar 11€ por día por nuestra perrita pequeña, hay que tener cuidado porque cuando reservas por la web aparece el precio sin mascota, al llegar te cobran todo y te das cuenta de que lo que parecía barato ya no lo es. Me parece caro, además la llevamos a todas partes osea que en el apartamento estuvo para dormir y poco más. 2. No hay escobilla de wc. 3. No hay secador. Me gustaría repetir con mi perrita pero no a ese precio. ",Punta_Umbria_Province_of_Huelva_Andalucia,Leo_Punta_Umbria
298,Nada del otro mundo.,3,Hotel 4* muy normalito. He estado en hoteles de esa categoría mucho mejores. La Habitación no está del todo mal aunque falta de detalles. Para pasar unos días por razones de trabajo no está mal pero para ocio familiar como que no,Huelva_Province_of_Huelva_Andalucia,NH_Luz_Huelva
299,Buena ubicación,3,"La hora de entrada eran las 4de la tarde pero hasta las 17,30 no pudimos pasar porque no lo tenían listo .la ubicación muy buena ,el chico de recepción te informa sobre lo que necesites. en la plaza hay sitio para aparcar que no es zona azul pero hay muy pocas plazas por lo que es difícil ,si te alejas un poco del centro puedes dejar el coche sin problema a 10 minutos. Cama medio cómoda. Buena higiene ( excepto cortina de la ducha) . No soy muy especial para estas cosas, en realidad buscábamos un lugar para dormir pero la próxima vez creo que por el mismo precio podemos encontrar algo mejor",Granada_Province_of_Granada_Andalucia,Apartamentos_Los_Lobos
