id,title,rating,review_text,location,hotel,label
371,Personal pésimo,2,"Paramos a a retomar fuerzas en nuestra visita a Córdoba, nos pareció al principio interesante la localización y el entorno de la Cafetería. Pedimos cafe y para pedir  unos pasteles estuvimos 15min de pie en mostrador y nadie hacia caso. Los camarero/as deambulaban por las mesas perdidos, tra 10 minutos mas nos sirven pasteles con la mala suerte que me toca uno con moho en el interior que descubro al notar un sabor rancio. Despues de tragar un buen bocado miro bien el interor y alli estaba el moho verde. Se lo enseño a un camarero y no sabia que hacer ni decia palabra alguna. Ni una disculpa, ni le pongo otro......PERO LO QUE ES PEOR DEJARON EN LAS VITRINAS LOS PASTELES COMO EL QUE ME COMI. En Profesionalidad un Cero y en Temeridad un 10.",Cordoba_Province_of_Cordoba_Andalucia,Hacienda_Posada_de_Vallina,0
372,Muy decepcionado,2,"Reservé 2 Junior Suites para 1 noche (una para mi madre y otra para mi pareja y para mí), del 31 de julio al 1 de agosto, y es la peor junior suite en la que he estado desde que tengo uso de razón: suciedad, aire acondicionado muy poco potente (no enfriaba las habitaciones), nada de ameneties (sólo jabón en pastillas, gel y champú, algo ridículo para una suite), cama de 1,50m (en las otras junior que hemos estado han sido king size), y en general una habitación anticuada y nada acorde a los tiempos actuales. Baño pequeño, ducha normalita con la base picada, el sofá del 'salón' lo tenían convertido em cama para que no nos pudiéramos sentar...un desastre. Es la primera vez que siento que he tirado el dinero. Además, el día de la salida, el chico que me atendió no se enteraba de…",Granada_Province_of_Granada_Andalucia,Hotel_Macia_Real_de_la_Alhambra,0
373,RELACIÓN CALIDAD PRECIO NEFASTA,1,"Me cobraron excesivo precio por una habitación doble de tamaño ridículo con baño poco limpio, suelos sucios, paredes descorchadas y vistas a un patio interior comunitario. No daban ganas de permanecer en la habitación porque transmitía sensación de malestar e incomodidad la estrechez de espacio y lo tétrico de la misma sumado a la falta de limpieza y polvo. El acceso al hostal muy malo, no tienen ascensor. No preguntaron si fumaba y nos pusieron en habitación donde llegaba humo de tabaco de no se sabe bien dónde.Lo único un poco agradable el conseje siempre estaba atento e intentaba ser agradable.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hostal_La_Hispanidad,0
374,Habitación pequeña,2,"La habitación muy pequeña, para dar la vuelta alrededor de la cama hay que ladearse sino no pasas. El baño estaba limpio pero desprendía un olor, a veces, insoportable que te hacía abrir la ventana de la habitación ",Seville_Province_of_Seville_Andalucia,Petit_Palace_Puerta_de_Triana,0
375,Decepcion,1,Fuimos a sevilla en el mes de agosto. La habitacion familiar genial y la limpieza tambien. Cogimos ese hotel por la piscina ya que en agosto sevilla hace badtante calor. El mismo dia de la llegada envian un email informando que la piscina solo se puede usar 1h al dia reservandola anteriormente. Informan el misml dia para que no puedas cancelar el viaje. Me parece pesimo que x tema covid tengan aforo d 1h en la piscina x cuestion de meter mas clientes en el hotel Pienso que en vez de llenar el hotel de gente deberian de tener los clientes que el aforo permita y a esos clientes darle buena estacia no qie nos dejen 1h d piscina y si esq qda aforo q si no tb t dejan sin piscina. A la hora del desayuno el salon n cabe mas gente pero claro se esta pagando desayuno y se deja dinero en…,Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,0
376,Overbooking cobrado,1,La verdad no tuve ocasión de conocerlo. Hice una reserva una semana antes o 10 días y el día anterior de la estancia me comunican que hay overbooking... La agencia a través de la que reservo me reubica en otro hotel. Pero cuál es mi sorpresa cuando resulta que me cargan el 50% de la reserva como penalización de la cancelación. Una semana después sigo esperando esa revolución... Servicio pésimo.,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Serrano,0
377,Buenas ubicación-mala habitación,1,Un hotel bien situado y reformado. Nos adjudicaron una habitación pésima con ventana a un patio interior horroroso. Lo peor de todo fue el sonido y vibración que emitían los aparatos de aire acondicionado situados en la ventana. Fue imposible descansar en toda la noche. Lo bueno que sólo estuvimos una noche.  Desde luego en ese tipo de habitación no volvería en mi vida.,Almeria_Province_of_Almeria_Andalucia,Hotel_Costasol,0
378,Un completo timo..,1,"Estuvimos este verano pasado, y jamás volvería a ir ni aunque me pagasen ellos a mi.   Mis padres se gastaron un dineral en las ""vacaciones"". Pasamos una semana en régimen de todo incluido y por mi me habría ido el primer día. Teníamos una Suite o lo que ellos llaman Suite...   Lo mejor de la habitación era el Jacuzzi de la terraza, aunque no teníamos privacidad ninguna, te veían los de arriba, los de abajo, los de enfrente, la gente que andaba por la calle, etc.. También resulto que dentro había un panal de avispas y cada vez que lo encendíamos no paraban de salir a picarnos, llamamos un millón de veces y bajamos otro montón de veces a la recepción, al final por pesados nos hicieron entrar a un despacho para que los otros clientes no se enteraran y nos quitaron un trozo del…",Almeria_Province_of_Almeria_Andalucia,Hotel_Best_Reina,0
379,Una noche con una amiga,2,"En mi opinión por el precio que tiene no merece la pena. Fueron casi 40 euros la habitación y no tiene ni una triste pastilla de jabón, solo tiene 2 toallas pequeñas que no sirven para la ducha y las camas son un horror de incómodas.  Cumplir su función la cumple si, puedes dormir, pero desde luego que habiendo hoteles que por 60 euros tienes camas increíbles y un cuarto de baño equipado yo no volvería aquí.  No volveré ",Jaen_Province_of_Jaen_Andalucia,Jaen_Inturjoven_Youth_Hostel_Spa,0
380,Podría ser mejor...,2,"Reservé una habitación individual por una noche en este hostal por su cercanía con el puerto exterior de Huelva. Al entrar en la habitación vi que no se parecía en nada a las fotos publicadas en Booking, la cama era más grande, sí, pero la habitación tenía "" 10 años más"", olía mucho a humedad y daba a un patio interior dónde se encontraba la tubería gigante de extracción del restaurante del mismo hostal. Por 25 euros tampoco puedes pedir mucho pero enseñarme una foto de una habitación y darme otra... También solicite con bastante anterioridad que necesitaba párking y hubo cierta dificultad para conseguirlo.  No es  que no lo recomiende al 100% porque el staff era agradable y estaba limpio y es "" barato"" pero antes de reservar llamar para asegurarse de que tipo de habitación les…",Palos_de_la_Frontera_Province_of_Huelva_Andalucia,Hostal_La_Nina,0
381,Es un 3 estrellas,2,"Las habitaciones muy básicas, insonorización fatal, de hecho éramos un grupo de 5 y 2 de las habitaciones tenían el cierre de las ventanas rotas, no pegamos ojo ya que estábamos en la planta 2 y el ruido de los coches era insoportable. Los baños anticuados.. en general 3 estrellas, no más..",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Eurostars_Malaga,0
382,Estafa!!!!,1,"No tienen carta, el camarero te da varias opciones en raciones para que elijas y no te dice precios, le dijimos si tenia sadwiches o bocadillos y nos dijeron que no, con lo cual mi compañera y yo nos atrevimos con jamon y queso y le cuenta se montó en mas de 30€, y eso que el jamón era muy regular. No volvemos!!!!",Granada_Province_of_Granada_Andalucia,Hotel_Residencia_Arriola,0
383,No repetir mi estancia con mi familia,1,"Este centro lo que menos se respirar es la paz de Dios. Las habitaciones son húmedas y las camas tienen colchones del hace más de 20 años por lo que es imposible descansar, te levantas con dolor de espaldas. Las duchas tiene moho. La comida es muy escasa y de mala calidad. Carecen de Televisión y zonas de descanso. El agua tiene poca presión. No hay calefacción ni bomba de frío /calor, por lo que en verano es insoportable el calor que allí se condensa en el aire. Las Hnas nunca están disponibles para nadie. Excepto para cobrar por adelantado la estancia en metálico sin factura tu estancia. Es deprimente. No lo aconsejo a nadie.La situación geográfica es peligrosa para niños y adultos pues está en un barrio periférico de la ciudad, donde la droga y la delincuencia es el hábito diario.…",Huelva_Province_of_Huelva_Andalucia,Casa_Diocesana_Nuestra_Senora_de_la_Cinta,0
384,Nunca más volveré,1,Estoy en este momento en una de sus habitaciones y aparte de estar escuchando toooooda la noche un ruido incesante de un motor  me encuentro con que a escasos metros de mi dormitorio tengo un GALLO🐓 que lleva reventandome los tímpanos desde la 5 de la mañana. No volveré jamás.,Jaen_Province_of_Jaen_Andalucia,Hotel_Juleca,0
385,Buen precio. Descanso horrible,2,"Está bien situado, respecto al centro de Málaga.  En las cercanías se puede encontrar bastantes servicios.  Los servicios son los imprescindibles, aunque algo anticuado todo. Lo peor es el ESCÄNDALO ( VOCES Y PORTAZOS )  que , en especial las noches ,  tiene el establecimiento.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,0
386,Pésimo ,1,"Me cobran 20 euros  por un cuarto con un camastro,el colchón por llamarlo de alguna manera tenía más años que yo,es como si durmieras en el suelo.Por mi trabajo viajo bastante y este sin duda es el peor sitio en el que e estado.Un lugar con mucho ruido,la habitación está sucia,sabanas con restos de pelos,es increíble que sanidad no haya cerrado este sitio.",Seville_Province_of_Seville_Andalucia,Hostal_Avenida_Andalucia_by_Bossh_Hotels,0
387,No me devuelven el dinero ,1,"Hace casi 5 meses que estoy esperando que me devuelvan el dinero por una cancelación que hice para abril 2021, pagué más para tener cancelación gratuita, me cobraron la mitad de la estancia pero llevo meses para que me devuelvan ese dinero ya que no me podré hospedar en esas fechas. Les he enviado emails y le llamo pero no me hacen caso, no comprendo como este hotel es tan poco profesional y nadie es capaz de hacer la transferencia del dinero que pagué por adelantado. NO le recomiendo a nadie este hotel, rápidamente te cobran pero no cumplen su política de devolución de cancelación gratuita.  ",Seville_Province_of_Seville_Andalucia,Duquesa_Hotel,0
388,malisimo para no volver,1,"estuvimos el14y 15 /08/2014 tres parejas ami me dieron una habitacion que parecia el cuarto de los chime de la limpieza,chica y con paredes sucia que se podia sacar el a.d.n de los ultimos inquilinos  ya la puerta al entrar no abria   cuarto de baño para entrar tu pareja se tenia ke salir de la habitacion no podia abrir la puerta . nos cambiaron a otra habitacoion era un poco mas grande pero de sucia estaba igual el aire acondicionado parecia que lo habian kitado de un bingo por la peste a tabaco que soltaba las tarjetas para abrir las habitaciones si salias tenas ke ir a recargarla se kedaba sin memoria otra pareja tubo ke compartir habitacion en las camas no se podian dormir  y el televisor no tendria tdt solo se beia un canal y malamente .desde luego no lo recomiendo ni para…",Huelva_Province_of_Huelva_Andalucia,Hotel_Marina,0
389,Nuestra reserva no existía,2,Cuando llegamos al hotel nos llevamos una mala sorpresa ya que nuestra reserva no la habían gestionado y nos dijeron que no sabían si podían darnos una habitación. Tuvimos que esperar hasta después de almorzar para saber si teníamos habitación. Nos ofrecieron acomodarnos en otro hotel o ocupar una habitación de nivel inferior en su establecimiento....finalmente optamos por quedarnos en su hotel la estancia fue correcta....el desayuno muy bueno... aunque nos quedamos con muy mal sabor de boca por el mal rato que pasamos....,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Viento_10,0
390,"Parece más un hostal que un hotel, las estrellas se las debieron regalar.",1,"Estuvimos en este ""hotel"" por llamarlo de alguna forma 2 noches, 2 parejas, con diferentes categorías de habitación, una era interior y la otra en una especie de boardilla que más bien parecía el almacén que lo han convertido en habitación para vendértela a precio de oro, cuando más bien parece una pensión. La habitación del zulo superior no tiene ventana, da a un patio interior que llaman patio y que es una autentica sauna. La otra habitación en la que estuvimos no cabía ni la maleta en el suelo, no tienen armarios y el baño desprendía un olor a cañerias insoportable, obviamente las habitaciones no ventilan porque dan a un patio interior. En una de las habitaciones lavabo fuera del baño, que hace despertar y molestar a la otra persona. Por lo visto no tienen mantenimiento,…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Palacete_de_Alamos,0
